# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
#                                                   Alberto Garcia, May 2012
#                                         Nick Papior, April 2013, July 2016
# --------------------------------------------------------------------------
# Bands for all spins
# E_F               =    -4.2654
# k_min, k_max      =     0.0000    5.3392
# E_min, E_max      =     -1e30       1e30
# Nbands, Nspin, Nk =     15     2   701
# Using min_band, max_band =      1    15
# Total number of bands =     15
#
#        k            E[eV]
# --------------------------------------------------------------------------

      0.060344     -7.536500  1
      0.070402     -7.534500  1
      0.080459     -7.532100  1
      0.090516     -7.529300  1
      0.100574     -7.526100  1
      0.110631     -7.522500  1
      0.120689     -7.518300  1
      0.130746     -7.513600  1
      0.140803     -7.508400  1
      0.150861     -7.502600  1
      0.160918     -7.496300  1
      0.170975     -7.489300  1
      0.181033     -7.481700  1
      0.191090     -7.473400  1
      0.201148     -7.464500  1
      0.211205     -7.454900  1
      0.221262     -7.444600  1
      0.231320     -7.433600  1
      0.241377     -7.422000  1
      0.251434     -7.409700  1
      0.261492     -7.396700  1
      0.271549     -7.383100  1
      0.281607     -7.368900  1
      0.291664     -7.354200  1
      0.301721     -7.338900  1
      0.311779     -7.323100  1
      0.321836     -7.307000  1
      0.331894     -7.290600  1
      0.341951     -7.274100  1
      0.352008     -7.257700  1
      0.362066     -7.241500  1
      0.372123     -7.226000  1
      0.382180     -7.211600  1
      0.392238     -7.198800  1
      0.402295     -7.188200  1
      0.412353     -7.180400  1
      0.422410     -7.176000  1
      0.432467     -7.174900  1
      0.442525     -7.177100  1
      0.452582     -7.182000  1
      0.462639     -7.189200  1
      0.472697     -7.198200  1
      0.482754     -7.208600  1
      0.492812     -7.220000  1
      0.502869     -7.232200  1
      0.512926     -7.244900  1
      0.522984     -7.258100  1
      0.533041     -7.271700  1
      0.543098     -7.285400  1
      0.553156     -7.299300  1
      0.563213     -7.313300  1
      0.573271     -7.327300  1
      0.583328     -7.341200  1
      0.593385     -7.355100  1
      0.603443     -7.369000  1
      0.613500     -7.382600  1
      0.623558     -7.396200  1
      0.633615     -7.409500  1
      0.643672     -7.422600  1
      0.653730     -7.435500  1
      0.663787     -7.448200  1
      0.673844     -7.460600  1
      0.683902     -7.472700  1
      0.693959     -7.484500  1
      0.704017     -7.495900  1
      0.714074     -7.507100  1
      0.724131     -7.517900  1
      0.734189     -7.528400  1
      0.744246     -7.538500  1
      0.754303     -7.548300  1
      0.764361     -7.557700  1
      0.774418     -7.566700  1
      0.784476     -7.575400  1
      0.794533     -7.583600  1
      0.804590     -7.591500  1
      0.814648     -7.599000  1
      0.824705     -7.606100  1
      0.834762     -7.612800  1
      0.844820     -7.619100  1
      0.854877     -7.625100  1
      0.864935     -7.630600  1
      0.874992     -7.635800  1
      0.885049     -7.640500  1
      0.895107     -7.644900  1
      0.905164     -7.648900  1
      0.915222     -7.652500  1
      0.925279     -7.655700  1
      0.935336     -7.658600  1
      0.945394     -7.661000  1
      0.955451     -7.663100  1
      0.965508     -7.664800  1
      0.975566     -7.666100  1
      0.985623     -7.667100  1
      0.995681     -7.667600  1
      1.005738     -7.667800  1
      1.013950     -7.667700  1
      1.022162     -7.667400  1
      1.030373     -7.667000  1
      1.038585     -7.666300  1
      1.046797     -7.665400  1
      1.055009     -7.664300  1
      1.063221     -7.663000  1
      1.071432     -7.661500  1
      1.079644     -7.659700  1
      1.087856     -7.657700  1
      1.096068     -7.655400  1
      1.104280     -7.652900  1
      1.112492     -7.650100  1
      1.120703     -7.647000  1
      1.128915     -7.643600  1
      1.137127     -7.639900  1
      1.145339     -7.635900  1
      1.153551     -7.631500  1
      1.161762     -7.626800  1
      1.169974     -7.621800  1
      1.178186     -7.616300  1
      1.186398     -7.610500  1
      1.194610     -7.604300  1
      1.202821     -7.597700  1
      1.211033     -7.590700  1
      1.219245     -7.583300  1
      1.227457     -7.575500  1
      1.235669     -7.567200  1
      1.243881     -7.559300  1
      1.252092     -7.552400  1
      1.260304     -7.545300  1
      1.268516     -7.538100  1
      1.276728     -7.530800  1
      1.284940     -7.523300  1
      1.293151     -7.515800  1
      1.301363     -7.508100  1
      1.309575     -7.500400  1
      1.317787     -7.492500  1
      1.325999     -7.484600  1
      1.334211     -7.476600  1
      1.342422     -7.468500  1
      1.350634     -7.460400  1
      1.358846     -7.452300  1
      1.367058     -7.444100  1
      1.375270     -7.435800  1
      1.383481     -7.427600  1
      1.391693     -7.419400  1
      1.399905     -7.411100  1
      1.408117     -7.402900  1
      1.416329     -7.394600  1
      1.424541     -7.386400  1
      1.432752     -7.378200  1
      1.440964     -7.370100  1
      1.449176     -7.362000  1
      1.457388     -7.354000  1
      1.465600     -7.346000  1
      1.473811     -7.338100  1
      1.482023     -7.330300  1
      1.490235     -7.322500  1
      1.498447     -7.314800  1
      1.506659     -7.307300  1
      1.514870     -7.299800  1
      1.523082     -7.292500  1
      1.531294     -7.285300  1
      1.539506     -7.278200  1
      1.547718     -7.297200  1
      1.555930     -7.324300  1
      1.564141     -7.353300  1
      1.572353     -7.383800  1
      1.580565     -7.415100  1
      1.588777     -7.447100  1
      1.596989     -7.479300  1
      1.605200     -7.508100  1
      1.613412     -7.492800  1
      1.621624     -7.477100  1
      1.629836     -7.460900  1
      1.638048     -7.444500  1
      1.646260     -7.427700  1
      1.654471     -7.410600  1
      1.662683     -7.393300  1
      1.670895     -7.375900  1
      1.679107     -7.359400  1
      1.687319     -7.370000  1
      1.695530     -7.379900  1
      1.703742     -7.389300  1
      1.711954     -7.398000  1
      1.720166     -7.406200  1
      1.728378     -7.413800  1
      1.736590     -7.420800  1
      1.744801     -7.427100  1
      1.753013     -7.432900  1
      1.761225     -7.438100  1
      1.769437     -7.442600  1
      1.777649     -7.446600  1
      1.785860     -7.449900  1
      1.794072     -7.452700  1
      1.802284     -7.454800  1
      1.810496     -7.456300  1
      1.818708     -7.457200  1
      1.826919     -7.457500  1
      1.832726     -7.457600  1
      1.838533     -7.457600  1
      1.844339     -7.457700  1
      1.850146     -7.457900  1
      1.855953     -7.458100  1
      1.861759     -7.458300  1
      1.867566     -7.458500  1
      1.873373     -7.458800  1
